ECE Drive Cycle																																		
BPM																																		
Universal_Format																																		
Duty_Cycle_Definition=0																																		
Duty_Cycle_Input_Type=1																																		
Duty_Cycle_Drive_Type=0																																		
Duty_Cycle_DC_Bus_Voltage_Definition=0																																		
Duty_Cycle_Data=																																		
Period	Elapsed Time	Time	Points	Torque [Start]	Torque [End]	Current [Start]	Current [End]	Armature Copper DC	Armature Copper AC	Aux Armature Copper	Field Copper	Stator Back Iron	Stator Tooth	Magnet	Rotor Back Iron	Embedded Magnet Pole	Rotor Tooth	Stray Load Stator Iron	Stray Load Rotor Iron	Stray Load Armature Copper	Stray Load Field Copper	Friction Front Bearing	Friction Rear Bearing	Brush Friction	Brush Electrical	Windage	Windage Exterior Fan	Encoder	Speed [Start]	Speed [End]	Fault	Ambient Temp [End]	Altitude [End]	DC Bus Voltage
122	122	1	1	-45.03636364	-44.99393939	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11237.78788	11329.69697	0	0	0	0
123	123	1	1	-44.99393939	-44.17272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11329.69697	11420.69697	0	0	0	0
124	124	1	1	-44.17272727	-44.26875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11420.69697	11508.21212	0	0	0	0
125	125	1	1	-44.26875	-44.25454545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11508.21212	11591.53125	0	0	0	0
126	126	1	1	-44.25454545	-43.45	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11591.53125	11673	0	0	0	0
127	127	1	1	-43.45	-43.58181818	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11673	11752.5625	0	0	0	0
128	128	1	1	-43.58181818	-43.58125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11752.5625	11829.06061	0	0	0	0
129	129	1	1	-43.58125	-42.80909091	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11829.06061	11902.34375	0	0	0	0
130	130	1	1	-42.80909091	-42.93125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11902.34375	11975.54545	0	0	0	0
131	131	1	1	-42.93125	-42.96666667	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11975.54545	12044.9375	0	0	0	0
132	132	1	1	-42.96666667	-42.2030303	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12044.9375	12112.06061	0	0	0	0
133	133	1	1	-42.2030303	-42.36060606	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12112.06061	12177.33333	0	0	0	0
134	134	1	1	-42.36060606	-42.403125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12177.33333	12240.39394	0	0	0	0
135	135	1	1	-42.403125	-41.66969697	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12240.39394	12301.46875	0	0	0	0
136	136	1	1	-41.66969697	-41.840625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12301.46875	12361.27273	0	0	0	0
137	137	1	1	-41.840625	-41.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12361.27273	12417.46875	0	0	0	0
138	138	1	1	-41.9	-41.19090909	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12417.46875	12473.33333	0	0	0	0
139	139	1	1	-41.19090909	-41.378125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12473.33333	12526.81818	0	0	0	0
140	140	1	1	-41.378125	-41.45454545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12526.81818	12577.53125	0	0	0	0
141	141	1	1	-41.45454545	-34.7625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12577.53125	12626.93939	0	0	0	0
142	142	1	1	-34.7625	-31.54375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12626.93939	12673.90625	0	0	0	0
143	143	1	1	-31.54375	-31.3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12673.90625	12686.875	0	0	0	0
144	144	1	1	-31.3	-31.84848485	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686.875	12686.78125	0	0	0	0
145	145	1	1	-31.84848485	-31.5	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686.78125	12686.24242	0	0	0	0
146	146	1	1	-31.5	-31.3	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686.24242	12686.53125	0	0	0	0
147	147	1	1	-31.3	-31.85454545	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686.53125	12686.3125	0	0	0	0
148	148	1	1	-31.85454545	-31.50645161	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686.3125	12685.9697	0	0	0	0
149	149	1	1	-31.50645161	-15.734375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12685.9697	12686.96774	0	0	0	0
150	150	1	1	-15.734375	-29.11875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686.96774	12572.03125	0	0	0	0
151	151	1	1	-29.11875	-38.353125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12572.03125	11933.125	0	0	0	0
152	152	1	1	-38.353125	-39.12727273	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11933.125	10974.90625	0	0	0	0
153	153	1	1	-39.12727273	-38.8625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10974.90625	9994.939394	0	0	0	0
154	154	1	1	-38.8625	-38.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9994.939394	9045.71875	0	0	0	0
155	155	1	1	-38.7	-38.24242424	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9045.71875	8098.848485	0	0	0	0
156	156	1	1	-38.24242424	-38.125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8098.848485	7154.545455	0	0	0	0
157	157	1	1	-38.125	-36.55	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7154.545455	6233.8125	0	0	0	0
158	158	1	1	-36.55	-31.57575758	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6233.8125	5325.03125	0	0	0	0
159	159	1	1	-31.57575758	-24.890625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5325.03125	4440.454545	0	0	0	0
160	160	1	1	-24.890625	-16.271875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4440.454545	3594.65625	0	0	0	0
161	161	1	1	-16.271875	-4.978125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3594.65625	2783.6875	0	0	0	0
162	162	1	1	-4.978125	-0.539393939	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2783.6875	2019.5625	0	0	0	0
163	163	1	1	-0.539393939	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019.5625	1309.575758	0	0	0	0
164	164	1	1	0	-26.4125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309.575758	615.3939394	0	0	0	0
165	165	1	1	-26.4125	-93.0625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615.3939394	146.125	0	0	0	0
166	166	1	1	-93.0625	-171.103125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.125	225.125	0	0	0	0
167	167	1	1	-171.103125	-215.00625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.125	776.8125	0	0	0	0
168	168	1	1	-215.00625	-224.4875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776.8125	1717.09375	0	0	0	0
169	169	1	1	-224.4875	-224.28125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1717.09375	2776.125	0	0	0	0
170	170	1	1	-224.28125	-224	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776.125	3835.1875	0	0	0	0
171	171	1	1	-224	-223.48125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3835.1875	4883.5	0	0	0	0
172	172	1	1	-223.48125	-189.9484848	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4883.5	5923	0	0	0	0
173	173	1	1	-189.9484848	-148.328125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5923	6891.575758	0	0	0	0
174	174	1	1	-148.328125	-124.70625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6891.575758	7680.25	0	0	0	0
175	175	1	1	-124.70625	-108.809375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7680.25	8272.6875	0	0	0	0
176	176	1	1	-108.809375	-96.053125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8272.6875	8760.03125	0	0	0	0
177	177	1	1	-96.053125	-88.23125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8760.03125	9173.8125	0	0	0	0
178	178	1	1	-88.23125	-84.428125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9173.8125	9517.4375	0	0	0	0
179	179	1	1	-84.428125	-82.796875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9517.4375	9835.59375	0	0	0	0
180	180	1	1	-82.796875	-81.18125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9835.59375	10140.09375	0	0	0	0
181	181	1	1	-81.18125	-78.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10140.09375	10427.15625	0	0	0	0
182	182	1	1	-78.9	-77.534375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10427.15625	10698.875	0	0	0	0
183	183	1	1	-77.534375	-76.171875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10698.875	10964.90625	0	0	0	0
184	184	1	1	-76.171875	-74.10322581	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10964.90625	11212.875	0	0	0	0
185	185	1	1	-74.10322581	-72.97575758	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11212.875	11448.32258	0	0	0	0
186	186	1	1	-72.97575758	-71.825	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11448.32258	11674.90909	0	0	0	0
187	187	1	1	-71.825	-69.95625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11674.90909	11892.4375	0	0	0	0
188	188	1	1	-69.95625	-69.034375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11892.4375	12098.375	0	0	0	0
189	189	1	1	-69.034375	-68.0625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12098.375	12293.0625	0	0	0	0
190	190	1	1	-68.0625	-66.37878788	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12293.0625	12477.03125	0	0	0	0
191	191	1	1	-66.37878788	-65.6483871	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12477.03125	12656.30303	0	0	0	0
192	192	1	1	-65.6483871	-64.840625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12656.30303	12824.45161	0	0	0	0
193	193	1	1	-64.840625	-63.2969697	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12824.45161	12984.09375	0	0	0	0
194	194	1	1	-63.2969697	-62.709375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12984.09375	13137.63636	0	0	0	0
195	195	1	1	-62.709375	-46.95	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13137.63636	13281.78125	0	0	0	0
196	196	1	1	-46.95	-36.05625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13281.78125	13418.15625	0	0	0	0
197	197	1	1	-36.05625	-34.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13418.15625	13422.375	0	0	0	0
198	198	1	1	-34.1	-34.709375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13422.375	13388.84375	0	0	0	0
199	199	1	1	-34.709375	-34.35	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13388.84375	13386.15625	0	0	0	0
200	200	1	1	-34.35	-34.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.15625	13386.5625	0	0	0	0
201	201	1	1	-34.1	-34.703125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.5625	13386.78125	0	0	0	0
202	202	1	1	-34.703125	-34.3516129	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.78125	13386.0625	0	0	0	0
203	203	1	1	-34.3516129	-34.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.0625	13386.51613	0	0	0	0
204	204	1	1	-34.1	-34.70606061	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.51613	13386.28125	0	0	0	0
205	205	1	1	-34.70606061	-34.35625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.28125	13386	0	0	0	0
206	206	1	1	-34.35625	-34.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386	13386.59375	0	0	0	0
207	207	1	1	-34.1	-21.440625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.59375	13386.39394	0	0	0	0
208	208	1	1	-21.440625	-30.83125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13386.39394	13346.1875	0	0	0	0
209	209	1	1	-30.83125	-38.009375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13346.1875	12993.40625	0	0	0	0
210	210	1	1	-38.009375	-38.809375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12993.40625	12425.03125	0	0	0	0
211	211	1	1	-38.809375	-38.559375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12425.03125	11819.84375	0	0	0	0
212	212	1	1	-38.559375	-38.40625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11819.84375	11226.59375	0	0	0	0
213	213	1	1	-38.40625	-39.1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11226.59375	10646.59375	0	0	0	0
214	214	1	1	-39.1	-38.84848485	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10646.59375	10068.34375	0	0	0	0
215	215	1	1	-38.84848485	-38.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10068.34375	9500.787879	0	0	0	0
216	216	1	1	-38.6	-38.065625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9500.787879	8945.03125	0	0	0	0
217	217	1	1	-38.065625	-38.509375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8945.03125	8405.6875	0	0	0	0
218	218	1	1	-38.509375	-38.965625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8405.6875	7860.5	0	0	0	0
219	219	1	1	-38.965625	-38.225	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7860.5	7329.59375	0	0	0	0
220	220	1	1	-38.225	-11.31875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7329.59375	6801.625	0	0	0	0
221	221	1	1	-11.31875	-53.825	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6801.625	6394.46875	0	0	0	0
222	222	1	1	-53.825	-133.253125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6394.46875	6288.71875	0	0	0	0
223	223	1	1	-133.253125	-178.653125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6288.71875	6626.84375	0	0	0	0
224	224	1	1	-178.653125	-147.8333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6626.84375	7304.125	0	0	0	0
225	225	1	1	-147.8333333	-76.2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7304.125	7705.242424	0	0	0	0
226	226	1	1	-76.2	-34.91935484	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7705.242424	7593.0625	0	0	0	0
227	227	1	1	-34.91935484	-34.7	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7593.0625	7062	0	0	0	0
228	228	1	1	-34.7	-36.50625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7062	6233.5	0	0	0	0
229	229	1	1	-36.50625	-31.56969697	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6233.5	5322.40625	0	0	0	0
230	230	1	1	-31.56969697	-24.875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5322.40625	4435.151515	0	0	0	0
231	231	1	1	-24.875	-16.190625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4435.151515	3574.1875	0	0	0	0
232	232	1	1	-16.190625	-5.138709677	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3574.1875	2774.28125	0	0	0	0
233	233	1	1	-5.138709677	-0.603030303	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2774.28125	2018.516129	0	0	0	0
234	234	1	1	-0.603030303	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018.516129	1298.272727	0	0	0	0
235	235	1	1	0	-22.646875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1298.272727	598.25	0	0	0	0
236	236	1	1	-22.646875	-36.1625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598.25	143.1875	0	0	0	0
237	237	1	1	-36.1625	-42.37272727	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.1875	120.15625	0	0	0	0
238	238	1	1	-42.37272727	-44.05625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.15625	290.9090909	0	0	0	0
239	239	1	1	-44.05625	-43.696875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.9090909	484.53125	0	0	0	0
240	240	1	1	-43.696875	-43.196875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484.53125	678.6875	0	0	0	0
241	241	1	1	-43.196875	-42.11875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678.6875	868.03125	0	0	0	0
242	242	1	1	-42.11875	-42.20645161	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868.03125	1055.53125	0	0	0	0
243	243	1	1	-42.20645161	-42.4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055.53125	1237.903226	0	0	0	0
244	244	1	1	-42.4	-41.61290323	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237.903226	1418.848485	0	0	0	0
245	245	1	1	-41.61290323	-41.55151515	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1418.848485	1602	0	0	0	0
246	246	1	1	-41.55151515	-41.32727273	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602	1778.939394	0	0	0	0
247	247	1	1	-41.32727273	-40.32580645	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778.939394	1958.393939	0	0	0	0
248	248	1	1	-40.32580645	-40.23333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1958.393939	2131.129032	0	0	0	0
249	249	1	1	-40.23333333	-38.38125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2131.129032	2301.363636	0	0	0	0
250	250	1	1	-38.38125	-14.765625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301.363636	2468.25	0	0	0	0
251	251	1	1	-14.765625	-6.38125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2468.25	2564.59375	0	0	0	0
252	252	1	1	-6.38125	-5.878787879	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2564.59375	2569.84375	0	0	0	0
253	253	1	1	-5.878787879	-5.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2569.84375	2567	0	0	0	0
254	254	1	1	-5.6	-6.233333333	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2567	2566.375	0	0	0	0
255	255	1	1	-6.233333333	-5.871875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.375	2566	0	0	0	0
256	256	1	1	-5.871875	-5.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566	2566.3125	0	0	0	0
257	257	1	1	-5.6	-57.32903226	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.3125	2566.193548	0	0	0	0
258	258	1	1	-57.32903226	-124.678125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2566.193548	2240.870968	0	0	0	0
259	259	1	1	-124.678125	-144.9	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2240.870968	1962.375	0	0	0	0
260	260	1	1	-144.9	-91.525	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1962.375	1926.34375	0	0	0	0
261	261	1	1	-91.525	-23.653125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926.34375	2230.40625	0	0	0	0
262	262	1	1	-23.653125	-6.1875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2230.40625	2515.03125	0	0	0	0
263	263	1	1	-6.1875	-5.859375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2515.03125	2551.5625	0	0	0	0
264	264	1	1	-5.859375	-5.6	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2551.5625	2545.5	0	0	0	0
265	265	1	1	-5.6	-6.203030303	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2545.5	2544.322581	0	0	0	0
266	266	1	1	-6.203030303	-5.85625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544.322581	2544	0	0	0	0
267	267	1	1	-5.85625	-8.878125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544	2544.1875	0	0	0	0
268	268	1	1	-8.878125	-6.659375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2544.1875	2360.0625	0	0	0	0
269	269	1	1	-6.659375	-1.921875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360.0625	2037.9375	0	0	0	0
270	270	1	1	-1.921875	-0.215625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2037.9375	1719.09375	0	0	0	0
271	271	1	1	-0.215625	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719.09375	1413.5	0	0	0	0
272	272	1	1	0	-0.621875	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1413.5	1113.272727	0	0	0	0
273	273	1	1	-0.621875	-0.275	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113.272727	817.46875	0	0	0	0
274	274	1	1	-0.275	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817.46875	529.6875	0	0	0	0
275	275	1	1	0	-33.25625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.6875	228.46875	0	0	0	0
276	276	1	1	-33.25625	-102.884375	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.46875	60.15625	0	0	0	0
277	277	1	1	-102.884375	-170.50625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.15625	272.15625	0	0	0	0
278	278	1	1	-170.50625	-192.0125	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.15625	890.5	0	0	0	0
279	279	1	1	-192.0125	-192.325	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890.5	1752.84375	0	0	0	0
280	280	1	1	-192.325	-190.0625	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1752.84375	2673.15625	0	0	0	0
