Temperature Data
,77,77,40,77,40.0000079,77,40.0012984,77,40.00198805,77,40.00299957,77,40.00129873,77,40.00198852,77,40.00300026,77,40.53917214,77,40.54566674,77,40.04320779,77,40.02576828,77,40.01078898,77,40.00272758,77,40.00151457,77,40.00261137,77,40.00350065,77,40.00475559,77,40.1536582,77,40.15371622,77,40.00000137,77,40.04492128,77,40.0040247,77,40.00408376,77,40.00904454,77,40.00904532,77,40.01301747,77,40.01301802,77,40,77,40.46125643,77,40.49629399,77,40.49866883,77,40.50199638,77,40.5008872,77,40.46126281,77,40.49629557,77,40.50199765,77,40.49867064,77,40.50088865,77,40.5147165,77,40.48725464,77,40.59463196,77,40.52586585,77,40.51007363,77,40.5100748,77,40.52304708,77,40.65458345,77,40.53296581,77,40.54193343,77,40.54405716,77,40.54782247,77,40.54656737,77,40.5329653,77,40.54193368,77,40.54782252,77,40.54405776,77,40.5465676,77,40.52987978,77,40.6470107,77,40.54187721,77,40.55583526,77,40.55583544,77,40.56892342,77,40.71240788,77,40.54924403,77,40.53227368,77,40.53711474,77,40.53958031,77,40.53875845,77,40.54924473,77,40.53227386,77,40.53958035,77,40.53711515,77,40.53875862,77,40.54636247,77,40.61740596,77,40.58253681,77,40.551728,77,40.55172813,77,40.57004363,77,40.67690405,77,40.53015965,77,40.42653331,77,40.48742952,77,40.49193017,77,40.49410521,77,40.4933802,77,40.53015844,77,40.42654599,77,40.48743246,77,40.49410778,77,40.49193309,77,40.49338288,77,40.50400892,77,40.55825021,77,40.54478641,77,40.50528155,77,40.50528372,77,40.52208935,77,40.60367666,77,40.53519468,77,40.42653331,77,40.6470107,
,78,78,40,78,40.00000809,78,40.00132203,78,40.00203168,78,40.003067,78,40.00132238,78,40.00203217,78,40.00306773,78,40.55197817,78,40.55890148,78,40.04490775,78,40.02678896,78,40.01132449,78,40.00287203,78,40.00158132,78,40.00272005,78,40.00360614,78,40.00488943,78,40.1540885,78,40.15414793,78,40.00000141,78,40.04644479,78,40.00415717,78,40.00421919,78,40.0094535,78,40.00945432,78,40.01361436,78,40.01361494,78,40,78,40.46275766,78,40.49679857,78,40.5001542,78,40.50349192,78,40.50237935,78,40.46276423,78,40.49680023,78,40.50349325,78,40.50015608,78,40.50238086,78,40.52208886,78,40.49191555,78,40.60407984,78,40.53575159,78,40.5135409,78,40.51354213,78,40.52930365,78,40.66670402,78,40.53427553,78,40.54256235,78,40.54538149,78,40.54915542,78,40.54789744,78,40.53427502,78,40.54256262,78,40.54915547,78,40.54538211,78,40.54789768,78,40.53275558,78,40.6553971,78,40.54624524,78,40.55856761,78,40.55856781,78,40.57363609,78,40.72387098,78,40.5509706,78,40.53353673,78,40.53928661,78,40.54176337,78,40.54093779,78,40.55097131,78,40.53353693,78,40.54176343,78,40.53928704,78,40.54093796,78,40.55186602,78,40.62619835,78,40.58808664,78,40.55573989,78,40.55574004,78,40.57664346,78,40.68845081,78,40.53208557,78,40.42735913,78,40.48754777,78,40.49316607,78,40.49534628,78,40.49461954,78,40.53208437,78,40.42737219,78,40.48755086,78,40.49534898,78,40.49316912,78,40.49462236,78,40.50939329,78,40.56742543,78,40.55149172,78,40.50876308,78,40.50876536,78,40.52873734,78,40.61602667,78,40.5393859,78,40.42735913,78,40.6553971,
,79,79,40,79,40.00000827,79,40.00134521,79,40.00207418,79,40.00313269,79,40.00134558,79,40.0020747,79,40.00313347,79,40.56437489,79,40.57187063,79,40.04660091,79,40.02781371,79,40.01187203,79,40.00302262,79,40.00164934,79,40.00282997,79,40.0037121,79,40.00502365,79,40.15461526,79,40.15467612,79,40.00000144,79,40.04796468,79,40.00428961,79,40.00435469,79,40.00987394,79,40.0098748,79,40.01422039,79,40.01422099,79,40,79,40.46453935,79,40.49761773,79,40.50191828,79,40.50526794,79,40.50415138,79,40.46454612,79,40.49761946,79,40.50526933,79,40.50192024,79,40.50415297,79,40.5296361,79,40.49680754,79,40.61340321,79,40.54547433,79,40.51721869,79,40.51721997,79,40.53567276,79,40.67850154,79,40.53583575,79,40.54342161,79,40.54692124,79,40.55070494,79,40.54944371,79,40.53583525,79,40.54342189,79,40.550705,79,40.54692188,79,40.54944396,79,40.53588869,79,40.66371287,79,40.55082403,79,40.56148789,79,40.5614881,79,40.57849675,79,40.73508037,79,40.55290294,79,40.53507378,79,40.5417037,79,40.54419262,79,40.54336298,79,40.55290367,79,40.53507399,79,40.54419268,79,40.54170415,79,40.54336317,79,40.55755155,79,40.6349572,79,40.59373806,79,40.55994138,79,40.55994153,79,40.58335343,79,40.69978352,79,40.53431731,79,40.42849485,79,40.48802514,79,40.49473475,79,40.49692167,79,40.4961927,79,40.53431612,79,40.42850829,79,40.48802837,79,40.49692449,79,40.49473795,79,40.49619565,79,40.51508443,79,40.57662229,79,40.55836932,79,40.51252781,79,40.5125302,79,40.53559705,79,40.62815952,79,40.54377386,79,40.42849485,79,40.66371287,
,80,80,40,80,40.00000844,80,40.001368,80,40.00211569,80,40.00319681,80,40.00136838,80,40.00211623,80,40.00319762,80,40.57638082,80,40.58458791,80,40.04828728,80,40.02884243,80,40.01243126,80,40.00317939,80,40.0017186,80,40.00294108,80,40.00381872,80,40.00515853,80,40.15523569,80,40.15529796,80,40.00000147,80,40.04948092,80,40.00442211,80,40.00449036,80,40.01030588,80,40.01030677,80,40.0148355,80,40.01483614,80,40,80,40.46658869,80,40.49874144,80,40.50394958,80,40.50731284,80,40.50619175,80,40.46659565,80,40.49874325,80,40.5073143,80,40.50395162,80,40.50619341,80,40.53733202,80,40.50190193,80,40.62260265,80,40.55503361,80,40.52109239,80,40.52109373,80,40.5421355,80,40.68999294,80,40.537639,80,40.54450872,80,40.54867233,80,40.55246694,80,40.55120207,80,40.53763852,80,40.54450902,80,40.55246701,80,40.548673,80,40.55120234,80,40.53925925,80,40.67196204,80,40.55559262,80,40.56458876,80,40.56458898,80,40.58349352,80,40.74605339,80,40.55503677,80,40.53687779,80,40.54435783,80,40.54685982,80,40.54602582,80,40.55503751,80,40.53687802,80,40.54685989,80,40.5443583,80,40.54602603,80,40.56339894,80,40.64368099,80,40.59948299,80,40.56432188,80,40.56432205,80,40.59015963,80,40.71091625,80,40.53684444,80,40.42993161,80,40.48885536,80,40.49662617,80,40.49882126,80,40.49808956,80,40.53684327,80,40.42994543,80,40.48885874,80,40.49882421,80,40.4966295,80,40.49809264,80,40.52104493,80,40.58582962,80,40.56539584,80,40.51655795,80,40.51656044,80,40.54263983,80,40.64008603,80,40.5483443,80,40.42993161,80,40.67196204,
,81,81,40,81,40.00000861,81,40.00139046,81,40.00215629,81,40.0032595,81,40.00139086,81,40.00215686,81,40.00326036,81,40.58801365,81,40.59706613,81,40.0499669,81,40.02987501,81,40.01300184,81,40.00334238,81,40.00178908,81,40.00305337,81,40.00392617,81,40.00529435,81,40.15594669,81,40.15601039,81,40.0000015,81,40.05099348,81,40.00455477,81,40.00462629,81,40.01074935,81,40.01075029,81,40.01545968,81,40.01546035,81,40,81,40.46889268,81,40.50015886,81,40.50623637,81,40.50961483,81,40.50848868,81,40.46889984,81,40.50016075,81,40.50961636,81,40.50623849,81,40.5084904,81,40.54515407,81,40.50717369,81,40.63167906,81,40.56442995,81,40.5251483,81,40.5251497,81,40.54867548,81,40.70119359,81,40.53967743,81,40.54582036,81,40.55063018,81,40.55443682,81,40.55316794,81,40.53967695,81,40.54582067,81,40.5544369,81,40.55063087,81,40.55316822,81,40.54284956,81,40.68014782,81,40.56053231,81,40.56786309,81,40.56786332,81,40.58861565,81,40.75680493,81,40.55736746,81,40.53894112,81,40.54724061,81,40.54975657,81,40.54891792,81,40.55736822,81,40.53894136,81,40.54975666,81,40.5472411,81,40.54891814,81,40.56939084,81,40.65236841,81,40.60531418,81,40.56887151,81,40.56887169,81,40.59705003,81,40.72186114,81,40.53965604,81,40.43165962,81,40.49003035,81,40.49882938,81,40.50103406,81,40.50029916,81,40.53965488,81,40.43167382,81,40.49003387,81,40.50103715,81,40.49883285,81,40.50030238,81,40.52724232,81,40.59503803,81,40.57255112,81,40.52083679,81,40.5208394,81,40.54984089,81,40.65181613,81,40.55308414,81,40.43165962,81,40.68014782,
,82,82,40,82,40.00000878,82,40.00141263,82,40.00219609,82,40.00332092,82,40.00141304,82,40.00219669,82,40.00332182,82,40.59929027,82,40.60931728,82,40.05163981,82,40.03091135,82,40.01358345,82,40.00351163,82,40.00186078,82,40.00316684,82,40.0040346,82,40.00543136,82,40.15674501,82,40.15681015,82,40.00000153,82,40.05250233,82,40.00468765,82,40.00476254,82,40.01120436,82,40.01120533,82,40.01609289,82,40.01609358,82,40,82,40.47143836,82,40.50185863,82,40.50876683,82,40.512162,82,40.51103028,82,40.47144572,82,40.50186059,82,40.51216359,82,40.50876903,82,40.51103207,82,40.55308278,82,40.51260085,82,40.64063361,82,40.57366467,82,40.52937357,82,40.52937502,82,40.55527844,82,40.71211756,82,40.54194284,82,40.54735254,82,40.55278983,82,40.55660959,82,40.55533633,82,40.54194237,82,40.54735287,82,40.55660968,82,40.55279054,82,40.55533663,82,40.54664369,82,40.6882728,82,40.56562643,82,40.57130391,82,40.57130415,82,40.5938534,82,40.76734794,82,40.55989012,82,40.54125565,82,40.55034357,82,40.55287435,82,40.55203075,82,40.5598909,82,40.54125591,82,40.55287445,82,40.55034408,82,40.55203099,82,40.57551218,82,40.66101835,82,40.61122512,82,40.57358097,82,40.57358116,82,40.60401423,82,40.73262877,82,40.54274089,82,40.43366841,82,40.49154058,82,40.50133284,82,40.50354849,82,40.50280994,82,40.54273974,82,40.43368299,82,40.49154425,82,40.50355171,82,40.50133646,82,40.50281329,82,40.53364832,82,40.60423962,82,40.57981777,82,40.52534867,82,40.52535138,82,40.55717875,82,40.66335901,82,40.55798139,82,40.43366841,82,40.6882728,
,83,83,40,83,40.00000894,83,40.00143455,83,40.00223518,83,40.0033812,83,40.00143499,83,40.00223581,83,40.00338214,83,40.61022679,83,40.62135251,83,40.05330608,83,40.03195133,83,40.0141758,83,40.00368718,83,40.00193367,83,40.00328149,83,40.00414418,83,40.00556979,83,40.15762727,83,40.15769385,83,40.00000155,83,40.05400747,83,40.00482085,83,40.00489921,83,40.01167089,83,40.0116719,83,40.01673508,83,40.0167358,83,40,83,40.47421286,83,40.503829,83,40.51152917,83,40.51494247,83,40.5138047,83,40.47422041,83,40.50383104,83,40.51494413,83,40.51153144,83,40.51380657,83,40.56110134,83,40.51816414,83,40.64946769,83,40.58273968,83,40.53375612,83,40.53375762,83,40.56193199,83,40.72277781,83,40.54442686,83,40.54910071,83,40.55514597,83,40.55897995,83,40.55770196,83,40.54442641,83,40.54910105,83,40.55898005,83,40.55514671,83,40.55770227,83,40.55062725,83,40.69633913,83,40.57086002,83,40.57490445,83,40.5749047,83,40.59919788,83,40.77769379,83,40.56259966,83,40.54381295,83,40.55365819,83,40.5562046,83,40.5553558,83,40.56260045,83,40.54381323,83,40.55620472,83,40.55365872,83,40.55535605,83,40.5817498,83,40.66962989,83,40.61720985,83,40.5784415,83,40.5784417,83,40.61104317,83,40.74322843,83,40.54608762,83,40.43594706,83,40.49337547,83,40.50412465,83,40.50635257,83,40.50560993,83,40.54608648,83,40.43596202,83,40.49337929,83,40.50635593,83,40.5041284,83,40.50561342,83,40.54023828,83,40.6134278,83,40.58718067,83,40.53007885,83,40.53008167,83,40.56463479,83,40.67472316,83,40.56302496,83,40.43594706,83,40.69633913,
,84,84,40,84,40.00000909,84,40.00145628,84,40.00227364,84,40.00344046,84,40.00145673,84,40.00227429,84,40.00344145,84,40.62083854,84,40.63318225,84,40.05496577,84,40.03299484,84,40.01477861,84,40.00386906,84,40.00200777,84,40.00339732,84,40.00425506,84,40.00570987,84,40.15859001,84,40.15865805,84,40.00000158,84,40.05550887,84,40.00495444,84,40.00503636,84,40.01214891,84,40.01214996,84,40.01738621,84,40.01738696,84,40,84,40.47720351,84,40.50605802,84,40.51451169,84,40.51794448,84,40.51680021,84,40.47721126,84,40.50606014,84,40.5179462,84,40.51451405,84,40.51680215,84,40.56919519,84,40.52384655,84,40.65818293,84,40.59165739,84,40.5382846,84,40.53828616,84,40.56862534,84,40.73318635,84,40.54712103,84,40.55105986,84,40.55769309,84,40.56154235,84,40.56025927,84,40.54712059,84,40.55106021,84,40.56154246,84,40.55769385,84,40.56025959,84,40.55478715,84,40.70434861,84,40.57621965,84,40.57865809,84,40.57865835,84,40.60464097,84,40.78785259,84,40.56549079,84,40.54660442,84,40.55717599,84,40.55973884,84,40.55888455,84,40.56549161,84,40.54660472,84,40.55973896,84,40.55717655,84,40.55888482,84,40.58809217,84,40.67820227,84,40.62326296,84,40.58344481,84,40.58344503,84,40.61812887,84,40.75366841,84,40.54968484,84,40.43848436,84,40.49552368,84,40.50719264,84,40.5094341,84,40.50868695,84,40.54968371,84,40.43849971,84,40.49552765,84,40.50943759,84,40.50719654,84,40.50869057,84,40.54699065,84,40.62259702,84,40.59462669,84,40.53501348,84,40.53501641,84,40.57219277,84,40.68591646,84,40.56820464,84,40.43848436,84,40.70434861,
,85,85,40,85,40.00000924,85,40.00147784,85,40.00231155,85,40.00349884,85,40.0014783,85,40.00231223,85,40.00349987,85,40.63114012,85,40.64481619,85,40.05661897,85,40.03404177,85,40.01539161,85,40.00405729,85,40.00208307,85,40.00351437,85,40.00436738,85,40.00585181,85,40.15962974,85,40.15969926,85,40.00000161,85,40.05700654,85,40.00508848,85,40.00517407,85,40.01263838,85,40.01263947,85,40.01804623,85,40.01804701,85,40,85,40.48039793,85,40.50853372,85,40.5177029,85,40.52115644,85,40.52000526,85,40.48040588,85,40.50853591,85,40.52115823,85,40.51770534,85,40.52000727,85,40.57735173,85,40.52963307,85,40.66678112,85,40.6004206,85,40.54294834,85,40.54294997,85,40.57534909,85,40.74335437,85,40.55001683,85,40.55322462,85,40.56042549,85,40.56429107,85,40.56300254,85,40.55001639,85,40.55322499,85,40.56429119,85,40.56042627,85,40.56300288,85,40.55911146,85,40.71230278,85,40.58169323,85,40.58255839,85,40.58255867,85,40.61017523,85,40.7978334,85,40.56855816,85,40.54962136,85,40.56088859,85,40.56346862,85,40.56260861,85,40.56855899,85,40.54962168,85,40.56346876,85,40.56088917,85,40.5626089,85,40.59452906,85,40.68673488,85,40.62937947,85,40.5885831,85,40.58858333,85,40.62526433,85,40.76395617,85,40.55352121,85,40.44126898,85,40.49797333,85,40.51052459,85,40.51278079,85,40.51202872,85,40.5535201,85,40.44128472,85,40.49797745,85,40.51278441,85,40.51052863,85,40.51203248,85,40.55388652,85,40.63174265,85,40.60214437,85,40.54013951,85,40.54014255,85,40.57983856,85,40.69694624,85,40.5735109,85,40.44126898,85,40.71230278,
,86,86,40,86,40.00000939,86,40.00149777,86,40.00234764,86,40.00355182,86,40.00149825,86,40.00234835,86,40.00355289,86,40.64115611,86,40.65679436,86,40.05819141,86,40.03506606,86,40.01604985,86,40.00425235,86,40.00215959,86,40.00363248,86,40.00447732,86,40.00598965,86,40.16389079,86,40.1639616,86,40.00000163,86,40.05844057,86,40.00521817,86,40.00530753,86,40.01313351,86,40.01313463,86,40.01871,86,40.01871081,86,40,86,40.50134605,86,40.52908469,86,40.53906928,86,40.54252017,86,40.54136987,86,40.50135402,86,40.52908697,86,40.54252203,86,40.53907177,86,40.54137194,86,40.60714273,86,40.55839161,86,40.68513383,86,40.61789469,86,40.56594022,86,40.5659419,86,40.60063902,86,40.75589723,86,40.57119483,86,40.57329838,86,40.58138325,86,40.58522334,86,40.58394331,86,40.57119446,86,40.57329877,86,40.58522348,86,40.58138404,86,40.58394367,86,40.58755983,86,40.7307767,86,40.60890086,86,40.60523317,86,40.60523346,86,40.63529879,86,40.81073832,86,40.58981417,86,40.57039876,86,40.58287705,86,40.58544627,86,40.58458987,86,40.58981498,86,40.57039909,86,40.58544643,86,40.58287764,86,40.58459017,86,40.62561247,86,40.70793564,86,40.65431529,86,40.61297209,86,40.61297234,86,40.65305352,86,40.77688033,86,40.57565139,86,40.46294579,86,40.51776604,86,40.53235902,86,40.53461846,86,40.53386531,86,40.57565044,86,40.46296133,86,40.5177703,86,40.53462221,86,40.53236317,86,40.5338692,86,40.58967458,86,40.65525782,86,40.63307738,86,40.56606385,86,40.566067,86,40.61153566,86,40.71018301,86,40.59852166,86,40.46294579,86,40.7307767,
,87,87,40,87,40.00000951,87,40.00151758,87,40.00238171,87,40.00360031,87,40.00151807,87,40.00238244,87,40.00360141,87,40.64900274,87,40.66888839,87,40.05962375,87,40.03602183,87,40.01671058,87,40.00445419,87,40.00223727,87,40.00375146,87,40.00458565,87,40.00612471,87,40.17057068,87,40.17064263,87,40.00000165,87,40.05950968,87,40.0053439,87,40.00543713,87,40.0136347,87,40.01363585,87,40.01937377,87,40.0193746,87,40,87,40.52589325,87,40.55351099,87,40.56405942,87,40.56750116,87,40.56635391,87,40.52590122,87,40.55351334,87,40.56750309,87,40.56406196,87,40.56635605,87,40.63817882,87,40.59116935,87,40.70260281,87,40.63531948,87,40.59203975,87,40.59204147,87,40.62831384,87,40.76481895,87,40.59603149,87,40.59722512,87,40.60603602,87,40.60984491,87,40.60857528,87,40.59603119,87,40.59722552,87,40.60984507,87,40.6060368,87,40.60857564,87,40.62059027,87,40.74881865,87,40.63946339,87,40.63127559,87,40.63127589,87,40.66333306,87,40.82041183,87,40.61476835,87,40.59523082,87,40.60858655,87,40.61114068,87,40.61028931,87,40.61476912,87,40.59523117,87,40.61114087,87,40.60858715,87,40.61028963,87,40.65963742,87,40.72953778,87,40.68176764,87,40.64040628,87,40.64040654,87,40.68293754,87,40.78807851,87,40.60156769,87,40.48876867,87,40.5420069,87,40.55813997,87,40.56039995,87,40.55964662,87,40.60156692,87,40.48878394,87,40.54201128,87,40.56040381,87,40.55814423,87,40.55965062,87,40.62763041,87,40.67898537,87,40.66577809,87,40.59492606,87,40.59492929,87,40.64474873,87,40.72199454,87,40.62638781,87,40.48876867,87,40.74881865,
,88,88,40,88,40.00000959,88,40.00153767,88,40.00241399,88,40.00364495,88,40.00153818,88,40.00241475,88,40.00364609,88,40.65438666,88,40.68072416,88,40.06087178,88,40.03688294,88,40.01736154,88,40.00466254,88,40.00231603,88,40.00387115,88,40.00469295,88,40.00625795,88,40.17840496,88,40.17847793,88,40.00000167,88,40.06023183,88,40.00546598,88,40.00556316,88,40.01414145,88,40.01414262,88,40.0200324,88,40.02003325,88,40,88,40.55081566,88,40.57848259,88,40.58929554,88,40.59270197,88,40.59156649,88,40.55082361,88,40.578485,88,40.59270397,88,40.58929812,88,40.59156869,88,40.66628015,88,40.62338011,88,40.71730691,88,40.65077542,88,40.6177343,88,40.61773607,88,40.65468904,88,40.76974864,88,40.62109618,88,40.62172113,88,40.63102121,88,40.63477356,88,40.63352278,88,40.62109594,88,40.62172154,88,40.63477374,88,40.63102199,88,40.63352315,88,40.65351254,88,40.76435107,88,40.66915667,88,40.65712607,88,40.65712637,88,40.69045872,88,40.82623505,88,40.6400674,88,40.62081118,88,40.63459088,88,40.63711217,88,40.63627174,88,40.64006813,88,40.62081155,88,40.63711238,88,40.63459148,88,40.63627208,88,40.69183084,88,40.74891758,88,40.7080412,88,40.66719287,88,40.66719314,88,40.71085975,88,40.79672705,88,40.62768644,88,40.515611,88,40.5674259,88,40.5843738,88,40.58661756,88,40.58586964,88,40.62768585,88,40.51562593,88,40.56743039,88,40.58662153,88,40.58437815,88,40.58587373,88,40.66216221,88,40.70022758,88,40.69570248,88,40.62275711,88,40.62276042,88,40.67485067,88,40.73210687,88,40.65331979,88,40.515611,88,40.76435107,
,89,89,40,89,40.00000963,89,40.00155762,89,40.0024445,89,40.00368552,89,40.00155813,89,40.00244528,89,40.00368669,89,40.65740477,89,40.69205434,89,40.06190851,89,40.03763865,89,40.01799935,89,40.00487703,89,40.00239581,89,40.00399142,89,40.004799,89,40.00638905,89,40.18680404,89,40.18687795,89,40.00000168,89,40.06067218,89,40.00558393,89,40.00568517,89,40.01465187,89,40.01465305,89,40.02068009,89,40.02068095,89,40,89,40.57596923,89,40.60388642,89,40.61467416,89,40.61802365,89,40.61690715,89,40.57597714,89,40.60388888,89,40.61802571,89,40.61467678,89,40.6169094,89,40.69182057,89,40.6547738,89,40.72962731,89,40.66429697,89,40.64294862,89,40.64295044,89,40.67972497,89,40.77141993,89,40.64631005,89,40.6466909,89,40.65624738,89,40.6599223,89,40.65869733,89,40.64630988,89,40.64669133,89,40.6599225,89,40.65624815,89,40.65869772,89,40.68608519,89,40.77769332,89,40.69790757,89,40.68271019,89,40.6827105,89,40.71662123,89,40.82884047,89,40.66560401,89,40.64695174,89,40.66074945,89,40.6632229,89,40.66239842,89,40.66560471,89,40.64695213,89,40.66322313,89,40.66075007,89,40.66239878,89,40.72226887,89,40.76622062,89,40.73311134,89,40.69329178,89,40.69329207,89,40.73691945,89,40.8030297,89,40.65384808,89,40.54322534,89,40.59370858,89,40.61086672,89,40.61307984,89,40.61234214,89,40.65384768,89,40.54323987,89,40.59371316,89,40.6130839,89,40.61087114,89,40.61234631,89,40.69368704,89,40.71934283,89,40.72313584,89,40.64960925,89,40.64961263,89,40.70223897,89,40.74082925,89,40.67932263,89,40.54322534,89,40.77769332,
